epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.079282749355075,1.220329018397534,0.3835438683988642,0.3151748308049428,1.083224437724922,0.13710458067261233,0.06836903768101339,9.186599614933066,280.4686827659607
2,0.0008,1.5528627194193065,1.016422231732351,0.22284711849051184,0.17995401637047126,0.9964423560437621,0.019979875688588594,0.042893102027329745,9.074625274174894,276.66480684280396
3,0.00064,1.4677391132873363,0.9956477099624768,0.19072466727969872,0.15031421220500366,0.9785827362097728,0.017064973752704053,0.04041045519550012,9.064207100041132,276.96178150177
4,0.0005120000000000001,1.387741599242865,0.973776157113477,0.16172879251060082,0.12281625536951724,0.9586541538027248,0.015122003310751928,0.038912537256269794,9.050785921997255,276.8000340461731
5,0.0004096000000000001,1.3387964222548743,0.9672294662714158,0.1405837447192874,0.10248231869837097,0.9531292204307708,0.014100245840645214,0.038101426065867125,9.039946861036942,276.8044135570526
6,0.0003276800000000001,1.2972672703510741,0.9658206712088503,0.12059308186195915,0.08323774618261001,0.9524090592254836,0.013411611983367154,0.037355335755203466,9.026043740872344,276.4179880619049
7,0.0002621440000000001,1.2682819309722384,0.9519593582294068,0.11306208005205898,0.07611264902002671,0.9385536121760082,0.0134057460533986,0.03694943104607937,9.019841468891586,276.685542345047
8,0.00020971520000000012,1.2354609102165257,0.9468478442404312,0.09922714980366902,0.06270937394592377,0.9353063404463169,0.01154150379411483,0.03651777594483726,9.015876850571209,276.80484557151794
9,0.0001677721600000001,1.2321125889461237,0.9478082254419596,0.09708578223264236,0.06071459743591815,0.9358494920453267,0.011958733396632752,0.03637118478829594,9.01328011623515,276.6837453842163
10,0.00013421772800000008,1.2169273842584434,0.9423891953329273,0.09221670343954998,0.056202250008849174,0.9313123394488292,0.011076855884097955,0.03601445346441384,9.010478410965357,277.03001642227173
11,0.00010737418240000007,1.2081337907892848,0.9384681333716581,0.08980025537592973,0.05376982419199534,0.9270495241273787,0.011418609244279777,0.03603043119798149,9.006514885846306,276.91561698913574
12,8.589934592000007e-05,1.2039208449470216,0.9393597520530209,0.08724907113079032,0.051369247932779305,0.9283666654962124,0.010993086556808498,0.0358798232092487,9.006295268891623,276.9818170070648
13,6.871947673600006e-05,1.1984970942421245,0.9377184466348573,0.08536504065199316,0.04959974048004611,0.92705054446601,0.010667902168847316,0.03576530008485504,9.004856831707386,277.21362233161926
14,5.497558138880005e-05,1.1897345018593466,0.9337107916281806,0.08299153492551403,0.04729010220926092,0.9232401158567581,0.01047067577142246,0.03570143266006472,9.00406424492193,277.02548575401306
