epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,sec
1,0.001,6.247634041561732,2.0210047865172136,2.113314627522257,2.0843600180354054,1.9500383533566332,0.07096643316058013,0.028954619158278492,168.53828191757202
2,0.0008,4.396739865384513,1.7790201147859666,1.3088598752992724,1.294223714198462,1.7276057028495557,0.051414411936410415,0.014636158960032787,167.6978576183319
3,0.00064,4.1782410432681605,1.7673452134417027,1.2054479149132293,1.1913476756255552,1.7165522146683576,0.05079299877334504,0.014100244715472691,167.73191809654236
4,0.0005120000000000001,4.008236382608329,1.7606926159164507,1.123771883345939,1.1100712241353214,1.711751025118388,0.04894159079806225,0.013700660569845018,28.68845820426941
