epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.2284077003686873,1.968139377505054,0.06861794116036944,0.04960953964589341,1.9644143318817266,0.00372504562332732,0.019008401496042687,12.30324432649891,626.9176046848297
2,0.0008,2.110596851959749,1.8769719841702945,0.05638228101755908,0.037613608160746985,1.8734177195476145,0.003554264622679881,0.018768672897189885,12.086030841435496,624.4967966079712
3,0.00064,2.090239400514973,1.865642146724804,0.052015117883092384,0.03352487952387861,1.862129895714072,0.003512251010732102,0.018490238348680438,12.05670205834449,624.4851379394531
4,0.0005120000000000001,2.066783146613557,1.8455094179242102,0.05048616806573597,0.032201462259391474,1.8420777275501463,0.0034316903740638544,0.018284705894122306,12.030139515919016,624.6826725006104
5,0.0004096000000000001,2.0596844640558776,1.8447130826100062,0.047346638577913866,0.029158492002927618,1.8414203344378808,0.0032927481721253655,0.018188146609219597,12.027810701663263,624.3034477233887
6,0.0003276800000000001,2.0441029386822334,1.8318407806046546,0.046058748595058416,0.028042547102810414,1.8287001095213045,0.0031406710833498924,0.018016201460647988,12.014466352220081,623.5158696174622
7,0.0002621440000000001,2.0306090589722903,1.8191013843601924,0.045697280457708545,0.027620913058828342,1.8159357076737987,0.0031656766863937887,0.01807636743004133,12.011311634434044,623.7673921585083
8,0.00020971520000000012,2.0296845601313738,1.814983204177654,0.04730635940586195,0.029217950248358725,1.8115264004615126,0.0034568037161415727,0.018088409142580995,12.008863983010482,623.6744275093079
9,0.0001677721600000001,2.025416483043856,1.8128022961036088,0.04626845158847237,0.028317151824670733,1.80953369905295,0.0032685970506586073,0.017951299757657187,12.007728637781602,623.6183080673218
10,0.00013421772800000008,2.0176856034194586,1.8049754555817898,0.04632929192538199,0.02826236229140617,1.8016607548504437,0.0033147007313459975,0.018066929675231387,12.005156674326646,623.1634466648102
11,0.00010737418240000007,2.0130826390683736,1.8015156676781288,0.045761736017686086,0.027790047895447697,1.7981514183320633,0.0033642493460656992,0.017971688150327292,12.004350202022916,622.7316963672638
12,8.589934592000007e-05,2.0014492186662203,1.7895667329170566,0.04592301523265526,0.02801096214650376,1.786305916680698,0.0032608162363586047,0.017912053098440395,12.00364579713985,622.693291425705
13,6.871947673600006e-05,2.0053316057555524,1.7971568879367084,0.04407266005838569,0.0261984797270089,1.794098494323422,0.0030583936132865448,0.017874180294510107,12.002940043989607,622.9462678432465
14,5.497558138880005e-05,1.9945162238457452,1.782862122190199,0.04581335236640554,0.02793799819640682,1.7794633530113153,0.003398769178883542,0.01787535418930984,12.002739965634792,622.7991375923157
15,4.3980465111040044e-05,1.9984455208201162,1.7912016859495015,0.04361018247930482,0.025806870020076308,1.7881656662303822,0.0030360197191193357,0.017803312439039615,12.00234726933687,622.8442804813385
16,3.5184372088832036e-05,1.9987794468913314,1.7909759302592991,0.043891103648555155,0.0260339548405783,1.7878944031866097,0.0030815270726894215,0.01785714881587686,12.00213120322987,622.462331533432
17,2.814749767106563e-05,2.002899467870626,1.7940015901227342,0.04443917865535766,0.0265846150197812,1.7907835542829544,0.0032180358397793708,0.01785456362416534,12.001952318736228,622.2075095176697
18,2.2517998136852506e-05,1.9987268237647244,1.783404523380274,0.04765330557338367,0.02977096495147475,1.779901605705733,0.003502917674540838,0.017882340636831147,12.001569193337573,621.8691174983978
19,1.8014398509482006e-05,1.9979152722899376,1.7884823307716984,0.04470847933715548,0.026856056257422302,1.7852199068754875,0.0032624238962110073,0.017852423031455386,12.001598542417478,621.824658870697
20,1.4411518807585605e-05,1.9937159638180226,1.7819974175053799,0.04585072525814667,0.028045677666839398,1.7787943260987862,0.0032030914065934554,0.01780504759745172,12.001709847265992,621.8380138874054
