epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,3.9962230327553234,2.0883366621208976,0.9074486884236516,0.9074486884236516,1.9696532684190113,0.1186833937018885,0.0,9.29889958296786,287.1168382167816
2,0.0008,3.694902611295498,1.9250201900235793,0.8390756749279719,0.8390756749279719,1.819940012828018,0.10508017719556124,0.0,9.173107360103371,286.3769881725311
3,0.00064,3.6010924931946358,1.8911355732769384,0.8096638861285076,0.8096638861285076,1.7878045928243718,0.10333098045256703,0.0,9.062914970593575,286.5635735988617
4,0.0005120000000000001,3.5501450852543233,1.8694284764502291,0.7950706071084082,0.7950706071084082,1.7664199804328422,0.10300849601738774,0.0,9.057539675210576,286.85249853134155
5,0.0004096000000000001,3.5076894895240502,1.8652449375216011,0.7760536846891607,0.7760536846891607,1.7631909939665014,0.10205394355509975,0.0,9.033718477367096,286.9004054069519
6,0.0003276800000000001,3.472840253692152,1.8530017427417445,0.7647336021987201,0.7647336021987201,1.7502605586100615,0.10274118413168201,0.0,9.037130857844518,286.6314465999603
7,0.0002621440000000001,3.4442899406770033,1.842996432663016,0.7555205097385481,0.7555205097385481,1.7402263300073797,0.10277010265563588,0.0,9.025249068373828,287.21091413497925
8,0.00020971520000000012,3.426036574225943,1.8338137713905032,0.7510323067775858,0.7510323067775858,1.7318462743149268,0.10196749707557497,0.0,9.015819136733203,287.41915583610535
9,0.0001677721600000001,3.4003000165197417,1.8194070276219176,0.745384666714733,0.745384666714733,1.7179753811575509,0.10143164646436725,0.0,9.012365758329135,287.5085391998291
10,0.00013421772800000008,3.40964596201373,1.828020664055952,0.7457434306676931,0.7457434306676931,1.7259036430876435,0.10211702096830845,0.0,9.013843877283156,287.70420503616333
11,0.00010737418240000007,3.400453674704908,1.8256599885164515,0.7423602916176683,0.7423602916176683,1.7244197941938857,0.10124019432256665,0.0,9.007310489004373,287.4766688346863
12,8.589934592000007e-05,3.3837052308870974,1.8128837447433213,0.7403896223545794,0.7403896223545794,1.710751868946765,0.10213187579655539,0.0,9.004224344256416,287.8193221092224
13,6.871947673600006e-05,3.377772747691314,1.8120220131675415,0.7378487007110907,0.7378487007110907,1.71075224534419,0.10126976782335236,0.0,9.005333512077504,287.82492542266846
14,5.497558138880005e-05,3.373248780560924,1.8068406196162332,0.7381875188641958,0.7381875188641958,1.7052508620548197,0.10158975756141395,0.0,9.003312543866143,287.5284614562988
