epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.2056134741762894,1.933828738762594,0.08953196771139472,0.052504133225206515,1.9311237579439606,0.002704980818633423,0.03702783441314331,9.272080212876448,302.9030270576477
2,0.0008,2.0820151882031324,1.8516507222041954,0.06967922586661118,0.034620346796458666,1.8495645853080838,0.002086136896111602,0.03505887908419962,9.10060163644644,298.5078868865967
3,0.00064,2.047954556117733,1.828037235795877,0.06455869528255671,0.02994622283391823,1.8260607191663223,0.001976516629554483,0.03461247247111384,9.079993196202619,298.5681824684143
4,0.0005120000000000001,2.0391680621404564,1.8275387091206945,0.06050915491583211,0.02659513912589302,1.825671562393993,0.0018671467267015462,0.033914015784320246,9.061104509805302,298.8194782733917
5,0.0004096000000000001,2.0100486918376492,1.801285291056622,0.059185962708242695,0.02567440352288846,1.7994781203929733,0.0018071706636486082,0.033511559137594106,9.039147738058283,299.0195457935333
6,0.0003276800000000001,1.9940946753991977,1.7911782794405562,0.05629661505083872,0.02323170916527105,1.7894969221348644,0.0016813573056918346,0.033064905801285085,9.032316790446977,299.25639510154724
7,0.0002621440000000001,1.9903484719406999,1.7893230339556312,0.05535619849195847,0.022367546461286587,1.7876767801870213,0.0016462537686099603,0.03298865203910014,9.031304301899123,298.9833719730377
8,0.00020971520000000012,1.9863968173759001,1.7838014462859475,0.05616520249409823,0.023371297849249517,1.7821185033050013,0.0016829429809462355,0.032793904526853095,9.026496822478006,299.3274872303009
9,0.0001677721600000001,1.9888187289113,1.7873055092640668,0.05565630767331494,0.022975840180168326,1.7856106098751037,0.0016948993889631446,0.03268046749876545,9.020060642812046,299.3289387226105
10,0.00013421772800000008,1.9752549438083153,1.77358710377904,0.05575456808786137,0.023178639455078955,1.7719269850339217,0.0016601187451184217,0.032575928582212865,9.01587058911676,299.3870451450348
11,0.00010737418240000007,1.9742433260751013,1.7749430886031303,0.054578044621743045,0.0219916534100183,1.7732076749108323,0.0017354136922979322,0.03258639125667546,9.01441502319382,299.3048141002655
12,8.589934592000007e-05,1.970591771603425,1.772923869186429,0.053766274695505205,0.02141435437612404,1.7713657191426706,0.0015581500437584753,0.03235192036152246,9.013535515395406,299.42315196990967
13,6.871947673600006e-05,1.9731931530467468,1.7745782449987715,0.054246587313565554,0.021866405172045952,1.7729373536982127,0.0016408913005587643,0.0323801821555667,9.012173560589867,299.40595412254333
14,5.497558138880005e-05,1.960281429193127,1.7610553949470236,0.054560860551522865,0.022157222706807686,1.759420165655814,0.001635229291209458,0.03240363791776009,9.010431525574191,299.41093611717224
15,4.3980465111040044e-05,1.9614048664442425,1.7632847432108718,0.05400924226142702,0.021594462081857398,1.7616339030262913,0.0016508401845803774,0.03241478015147543,9.010164069554026,299.58521604537964
16,3.5184372088832036e-05,1.9571623709273214,1.7595873010139584,0.053735671149142544,0.021389228725864875,1.758007369439018,0.0015799315749405254,0.03234644244294361,9.010372983204654,299.5893671512604
17,2.814749767106563e-05,1.9655142058243062,1.7674273884055673,0.05399497059562987,0.0215491366602177,1.7658407854979132,0.0015866029076541592,0.03244583387360494,9.009687833656553,299.80180263519287
18,2.2517998136852506e-05,1.9576171764168804,1.7581019228923096,0.054713467703528175,0.022356828143693743,1.7564752058758235,0.0016267170164855984,0.03235663957388153,9.00883201524323,299.68592524528503
19,1.8014398509482006e-05,1.9584482935853937,1.7592402998132954,0.05456473011675194,0.02227594652866346,1.757530087392073,0.0017102124212224734,0.032288783627420346,9.007853575601477,299.63928723335266
20,1.4411518807585605e-05,1.958923122547616,1.76226067871855,0.05329254278590057,0.02094959592387687,1.7606648963601381,0.0015957823584118204,0.03234294685640486,9.007736039197642,299.3666293621063
