epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.651123703871657,1.7646336895278814,0.44324500717188975,0.39938374261510856,1.7252343267507866,0.03939936277709429,0.04386126378138141,0.0,167.4802803993225
2,0.0008,2.1091391905742802,1.6115560396769204,0.24879157544868025,0.22029095227362344,1.600031084158208,0.011524955518712285,0.028500623200341586,0.0,165.93548393249512
3,0.00064,2.009494487935704,1.6052411705806717,0.2021266586775154,0.1755088637856876,1.5957480325922166,0.00949313798845573,0.026617794744333262,0.0,165.93812131881714
4,0.0005120000000000001,1.8960321094140995,1.5743524956377635,0.1608398068881682,0.13556453774417687,1.565065028743503,0.009287466894260006,0.025275269059708755,0.0,166.06203246116638
5,0.0004096000000000001,1.8680020984178383,1.5735430415838179,0.14722952841701012,0.1225938422108128,1.5651354116296443,0.008407629954173521,0.024635686467473324,0.0,165.9969744682312
6,0.0003276800000000001,1.8203445811232766,1.5672887031734204,0.12652793897492853,0.10234655635389267,1.5595785968249447,0.007710106348475585,0.024181382688461924,0.0,166.565003156662
7,0.0002621440000000001,1.7957815309270848,1.56060678919625,0.11758737086541782,0.09382208912081308,1.5531004965110158,0.007506292685234237,0.02376528171931996,0.0,165.86733412742615
8,0.00020971520000000012,1.785197639036038,1.554859286940011,0.11516917604801342,0.09154258486372313,1.5476960839265081,0.007163203013502483,0.02362659104100989,0.0,165.98450922966003
9,0.0001677721600000001,1.7623444921694256,1.5504094070640149,0.10596754255270527,0.08263317492213185,1.543257862606197,0.007151544457817728,0.023334367634787547,0.0,165.92385530471802
10,0.00013421772800000008,1.7512427069970038,1.5427566191407527,0.10424304392812479,0.08110076418289772,1.535954554640052,0.0068020645007006485,0.023142279625124388,0.0,165.92862796783447
11,0.00010737418240000007,1.748214588129361,1.5459657436553473,0.10112442223700732,0.07801574603464809,1.5391203141317333,0.006845429523614113,0.023108676322461927,0.0,165.8330385684967
12,8.589934592000007e-05,1.726823115374771,1.5339580906957893,0.09643251233949111,0.07342558627214907,1.5274111629768066,0.00654692771898296,0.02300692598305946,0.0,165.86352157592773
