epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.1956083325707616,1.9287777569984077,0.08734276879376551,0.06204381564893334,1.926083802364841,0.002693954633566766,0.02529895265283257,9.214504008918865,294.7755937576294
2,0.0008,2.094887770420156,1.8734552412452201,0.06555445511441897,0.040927401764899896,1.8710692959186914,0.0023859453265282866,0.024627052857519476,9.032362111553347,294.3732976913452
3,0.00064,2.0637563800969163,1.8537677650764477,0.05988240213980435,0.03548630674230567,1.8514529519914393,0.0023148130850086297,0.024396094872839582,9.022381293827593,294.023802280426
4,0.0005120000000000001,2.026751342558695,1.8288314556581022,0.05388473568281909,0.02999378167665922,1.8267374410003911,0.00209401465771123,0.023890953545766248,9.015041763426492,293.99354910850525
5,0.0004096000000000001,2.032882642191575,1.8330425628180431,0.05485410171000464,0.03102705213009502,1.831040539459291,0.002002023358752148,0.02382704905946465,9.013187808688409,294.22978830337524
6,0.0003276800000000001,2.016575692907812,1.8199300795357563,0.05328477951971924,0.02962963620192325,1.8179717973696918,0.0019582821660645085,0.02365514285740236,9.00760563466344,294.17398381233215
7,0.0002621440000000001,2.0022427489424546,1.8093239906930654,0.05142321035990753,0.027829406892552096,1.8073095241500265,0.0020144665430390013,0.02359380297535584,9.007233961674961,293.9504156112671
8,0.00020971520000000012,2.0033719254710287,1.8102889442190564,0.051517232216903054,0.028023304914996636,1.8083351997601245,0.001953744458931981,0.023493926841512795,9.00485188712901,294.2554862499237
9,0.0001677721600000001,1.998122498002157,1.8072209913310566,0.0504298793358467,0.026983820272786584,1.8053486563886951,0.0018723349423609712,0.023446058514169775,9.00417500275832,294.1001603603363
10,0.00013421772800000008,1.9926721706840387,1.800763836845783,0.050934828447001014,0.027423250661716202,1.7988421426958359,0.0019216941499470774,0.023511577347015363,9.00386789589446,294.15415263175964
11,0.00010737418240000007,1.991578821947513,1.7964028500020937,0.05257162744204653,0.02910080895974086,1.794398370629692,0.0020044793724016564,0.023470818083016917,9.003271908781647,294.1428050994873
12,8.589934592000007e-05,1.9823310580509785,1.789372357036729,0.051468063133233544,0.02798827437523803,1.787368705918781,0.0020036511179478524,0.02347978824071114,9.002257672909698,294.2889361381531
13,6.871947673600006e-05,1.9780065327048415,1.7863396549921913,0.05082248960731223,0.027551541163910568,1.784432750268845,0.0019069047233461701,0.023270948019881662,9.002190062363223,294.0518651008606
14,5.497558138880005e-05,1.981453709177341,1.7891927501644607,0.05112114234309121,0.027621142060508554,1.7872218443343755,0.001970905830084907,0.0234999997821548,9.001867635217726,294.34232997894287
15,4.3980465111040044e-05,1.9804695196832134,1.7829675267457825,0.053744221340055784,0.030176735436754528,1.7808430523363108,0.0021244744094717108,0.0235674855071731,9.001355226223286,294.2272324562073
16,3.5184372088832036e-05,1.9751306780018565,1.7797206809684039,0.052697292491119374,0.02922589294780973,1.777665567583702,0.0020551133847018974,0.023471399062898902,9.001541424660662,294.2639720439911
17,2.814749767106563e-05,1.970465797763998,1.7740333353889084,0.05320944988097136,0.0297852457918193,1.7719918976878435,0.0020414377010650763,0.0234242036277049,9.001356478729939,294.29714488983154
18,2.2517998136852506e-05,1.9630845170195574,1.7705427395893458,0.05126306833910052,0.027908603462698234,1.7685857554738076,0.0019569841155382527,0.023354464391777418,9.001564282637377,294.0290403366089
19,1.8014398509482006e-05,1.9718761866474532,1.775318505423731,0.053274703022446565,0.029883925394235154,1.773287113517768,0.0020313919059630923,0.023390777224708535,9.000827720262347,294.2276155948639
20,1.4411518807585605e-05,1.9733839590796243,1.7771934221724723,0.05308737458737053,0.029726240227664756,1.7750653155839213,0.0021281065885504344,0.0233611339140616,9.001578980441547,294.2260344028473
