epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,5.441368982989501,1.494934357687273,1.9253252739280597,1.8317804190907543,1.102159227646294,0.39277513004097736,0.09354485707079394,9.578407949991355,311.5514225959778
2,0.0008,4.3960815595462375,1.0428078392890852,1.6307911015204175,1.5754431623678942,0.9872909392832295,0.05551690000585571,0.0553479396835037,9.169151921078091,310.4717183113098
3,0.00064,4.175628213702848,0.999471436673992,1.5427415001446305,1.494046550800358,0.95152118218625,0.04795025448774186,0.04869495070122216,9.06737787583295,310.66845321655273
4,0.0005120000000000001,4.11049951717469,0.9803914250427641,1.5198744824029742,1.4733078253215255,0.9349308069817379,0.045460618061026165,0.04656665513452092,9.035912943102115,310.94168043136597
5,0.0004096000000000001,4.050004160979895,0.9596823852518123,1.5000294835319345,1.4552053674313816,0.9162276880373575,0.043454697214454684,0.04482411548107593,9.026281069846174,310.72058629989624
6,0.0003276800000000001,4.039342442864262,0.9500670861112885,1.4995310937657076,1.455621356877806,0.9055615365102075,0.044505549601081135,0.043909733706233994,9.021317141088426,310.77140045166016
7,0.0002621440000000001,4.021787845550607,0.9460322524407467,1.4927773400129776,1.4495089099957392,0.9022818026237424,0.043750449817003975,0.04326842919969721,9.020091516399814,310.92921590805054
8,0.00020971520000000012,4.00092132495632,0.93262090151219,1.489052889573628,1.4469342639003944,0.8912487950236655,0.041372106488524386,0.042118624333140536,9.01946464598988,311.0160732269287
9,0.0001677721600000001,4.00291719765223,0.9395348983639988,1.486609355087194,1.4444014079430525,0.8966229245399736,0.04291197382402501,0.04220794668480147,9.016359124248384,310.9397757053375
10,0.00013421772800000008,3.989768397721374,0.9350212838897968,1.4823003513780655,1.440743745991547,0.8935562284247223,0.04146505546507455,0.041556604948248796,9.014641325937676,310.9993188381195
11,0.00010737418240000007,3.974945097395704,0.9300596814915822,1.477376391715054,1.4363806029250719,0.8908277551476351,0.03923192634394738,0.040995788596132225,9.013263460737548,310.99324917793274
12,8.589934592000007e-05,3.9772177842077676,0.9287302750915754,1.4791944129434647,1.4384090884238887,0.8895576857678011,0.03917258932377418,0.04078532422458694,9.009868513944461,310.99722838401794
13,6.871947673600006e-05,3.970626252143248,0.926305566210978,1.4771123903369472,1.4363803334905012,0.8871295779095794,0.0391759883013988,0.04073205533778775,9.009590737959918,310.96931171417236
14,5.497558138880005e-05,3.96785753334605,0.9266979129302133,1.4755357255763057,1.4351007088816543,0.8878986137291067,0.03879929920110632,0.040435014789865026,9.008817146266747,310.9687554836273
15,4.3980465111040044e-05,3.975682494783302,0.9267664403741498,1.4794218227334692,1.4388385706357827,0.8875195807173093,0.039246859656840695,0.040583252746662406,9.007241098050079,311.2163803577423
16,3.5184372088832036e-05,3.9586776525427694,0.9254874045228113,1.4715618782453408,1.4312005965418406,0.8876466796885915,0.0378407248342199,0.04036128209120008,9.006649366870725,311.12342071533203
