epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.11765270575176,1.8880512180124593,0.06883208754122662,0.04992806569843091,1.8842894402857389,0.0037617777267205466,0.018904021869485196,9.193731474840444,418.2880611419678
2,0.0008,2.0179231999513703,1.82105536924277,0.053195753880687965,0.03509749887935357,1.8178003304044386,0.0032550388383313865,0.01809825502661918,9.04763252810655,416.2378566265106
3,0.00064,1.9947390338388578,1.807738356975726,0.048286150521451264,0.030370234364298133,1.8045476250872665,0.003190731888459251,0.017915916172604934,9.042837790234596,415.22467494010925
4,0.0005120000000000001,1.9762290697389457,1.7939299283334837,0.04601591659589006,0.028128851233204744,1.7908274066114072,0.0031025217220764525,0.017887065236261438,9.02673103510884,415.69368624687195
5,0.0004096000000000001,1.9753610472337708,1.7954487849171181,0.04483874042716501,0.02677579019583908,1.7922786505566024,0.003170134360515014,0.018062950187779928,9.02347835120752,415.5256288051605
6,0.0003276800000000001,1.9592503473721812,1.7823044604561509,0.0433980072363874,0.025355712321009572,1.7792709398105597,0.00303352064559121,0.018042294911163693,9.014987457931312,415.11851501464844
7,0.0002621440000000001,1.963100373547222,1.7862849611536558,0.043342668734502106,0.025326027589685777,1.783250045843993,0.0030349153096627494,0.018016640941133418,9.013007722109512,414.93275785446167
8,0.00020971520000000012,1.9523867709334894,1.7761366632965379,0.04307565414157119,0.025160779061180794,1.772903174261903,0.003233489034634904,0.01791487504808207,9.009880147908069,415.58827543258667
9,0.0001677721600000001,1.9415407544778573,1.763363702675425,0.044053787522883255,0.02620538021824119,1.7600545855441485,0.0033091171312765364,0.017848407332736262,9.006947895700216,415.2104880809784
10,0.00013421772800000008,1.9407106754363528,1.7651438839596454,0.04275244910994806,0.024895166379833654,1.762051639722471,0.00309224423717463,0.01785728270623434,9.006189540500555,415.74100494384766
11,0.00010737418240000007,1.9335770613338614,1.7595595969092597,0.041987961992553995,0.024221171620744386,1.756507960118388,0.0030516367908714685,0.017766790394284967,9.004154278681828,415.719464302063
12,8.589934592000007e-05,1.9337035469348725,1.7606753309947343,0.04149746748465668,0.023719209531493497,1.7577370922231603,0.0029382387715740184,0.01777825804868345,9.00332830466476,411.179030418396
13,6.871947673600006e-05,1.9342052493755328,1.7645219167039468,0.039827731169681566,0.02213434917714621,1.761453639949545,0.00306827675440204,0.017693382037486067,9.002787251997498,409.61169481277466
14,5.497558138880005e-05,1.9257426793738752,1.7532815506546684,0.041216715807895855,0.023467509994679447,1.7502738262322657,0.00300772442240275,0.017749205882047186,9.002769907495376,410.3416714668274
15,4.3980465111040044e-05,1.9339554829258907,1.7635467851017592,0.04019048287453155,0.022392213254672548,1.7606153163507614,0.0029314687509977484,0.017798269640929648,9.002773398547511,408.9011950492859
16,3.5184372088832036e-05,1.9260550583614526,1.7541978683731534,0.040919393930320104,0.023137846863287785,1.7512739467781298,0.002923921595024139,0.017781547044556964,9.001840410189391,409.6785922050476
