EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,Nabf,SCD,CC,PSNR,MI_A,MI_B,SSIM_A,SSIM_B,method,stem
6.031665917322624,1.3082081908307952,16.091639814424116,18.51690610704782,11.942143144289087,0.2506755923218192,0.6573819201050584,0.2359968018156554,0.023214020455029415,0.07526478312455405,0.9050776427461703,0.48088909638122923,24.38768936544241,0.11836249663527454,1.1898456941955207,0.04856112133504441,0.452790063308594,MDFNet,02-A02
5.703517899550426,1.0120274257601825,13.115852863587843,18.86918535317634,12.244007244922358,0.2871080004435945,0.7588170994823006,0.31838715750692015,0.023953138001572512,0.10613616852724687,0.8739705642114348,0.45393693073028957,27.780184553913077,0.10402932572321788,0.9079981000369646,0.1324719910717235,0.4417440098154656,MDFNet,02-A03
5.770884456458448,0.9290933639295496,13.442645113834184,17.728476382848175,11.741266860411402,0.2974167993741258,0.668229870409121,0.2424990018361008,0.02388202648167824,0.06667574336185397,0.8525037225136853,0.45516827097054563,26.254596388082337,0.12049821882273193,0.8085951451068176,0.10865943596701216,0.48617416278123937,MDFNet,02-A05
6.033831012798659,1.3504664611970352,16.191292068339333,18.85863917675776,11.705976967742512,0.26185084350075055,0.6211579017875616,0.1793018356788834,0.023754152324199886,0.08353295172691519,0.93702536261949,0.43173049558987103,23.98215914135333,0.08306562770238912,1.267400833494646,0.07200016025793102,0.45170152674357006,MDFNet,02-A07
5.954519335810697,1.1670882196382832,15.211415047748805,18.524031712141284,12.048321880169478,0.2559234659330829,0.6427792622953389,0.3811381579013941,0.0267477331751174,0.05881181944312645,0.9061731202588035,0.44864790079670125,27.660401745352626,0.0477133427778087,1.1193748768604745,0.019403400186437186,0.49244353167972865,MDFNet,02-A11
6.357504940448944,1.3511807572131982,20.153812173146765,19.283259570182466,12.381752808183341,0.2889440411366909,0.5804075947172807,0.3579370314654234,0.03006820506095536,0.0293345939985495,0.9500539360524158,0.5235415889124226,26.326634224240873,0.11479526368870374,1.2363854935244944,0.054120656710825686,0.5237674255625562,MDFNet,02-B02
5.988848593713872,1.6169512902123149,15.830800632146298,19.04824263880718,11.359308401201611,0.28752278075951093,0.6354662535103708,0.25183731845859947,0.028412199703792475,0.09899887917775553,0.757356702636018,0.4486228140097149,22.669468136615762,0.20681665987767062,1.4101346303346443,0.09101691017105173,0.48402865134797013,MDFNet,02-B03
6.3126372895890555,1.1943419958049546,19.75230635520856,20.514922205102046,12.416173252410966,0.3153387414192001,0.5828634485133742,0.2973264930689428,0.027591804327061854,0.030296307623417205,0.8922954662047285,0.5410119469462323,22.582211805460012,0.1740314383536159,1.0203105574513387,0.08085630341356621,0.549821179424834,MDFNet,02-B05
6.123589550130507,1.3835334178062197,17.018976535313968,18.316590309237917,11.850623928918173,0.28575783890096157,0.6578641644335442,0.23743816587454614,0.026184861670286115,0.0834534267205578,0.8055520157474823,0.5116412093528296,25.420463592402534,0.1020276215088245,1.2815057962973952,0.0943773180373554,0.4771383597645677,MDFNet,02-B06
6.041251788058659,1.5437573832322276,16.21343123866744,18.878160471929917,12.263803521175001,0.25430443923223556,0.7108207566670148,0.2688906496217757,0.022716580754360217,0.11408916741744742,0.7952404391382755,0.5600306294943266,26.724347501134194,0.21343961910953801,1.3303177641226895,0.09451999683200143,0.4140888816324697,MDFNet,02-B07
6.095570346984449,1.0605529232008308,16.663161187915897,18.62169221458819,11.802819247596323,0.3401131074833189,0.5913744931401499,0.2127840045730026,0.025091672208785047,0.08447872062284417,1.1323334320585339,0.41591392709494657,24.20307664955677,0.11850250599631629,0.9420504172045145,0.18722399189444536,0.4930022230721925,MDFNet,02-B08
6.252402665683466,1.4917755886345354,18.818429080395347,17.567615245826918,11.394217332153838,0.32290767318654134,0.6996298981309997,0.35218318052811165,0.025494615057184075,0.059122210682489414,0.886386408709691,0.5768598685597546,27.052325882189187,0.23418407335509706,1.2575915152794384,0.12759473253715753,0.5182206138359252,MDFNet,02-B09
6.228968331682239,1.506285401544007,19.73749725779702,19.07495200600985,12.334095347231715,0.25662211137824553,0.6125278942243189,0.36283655754346006,0.02685251402227993,0.04125113364285399,0.9132600541866525,0.5235650608392527,26.93044906430767,0.12314618806568056,1.3831392134783265,0.02487286281046949,0.4883713599460216,MDFNet,02-B10
5.951559738992483,1.7092111617481045,15.425580576370221,17.44936293871848,11.543421771159544,0.24259407942437314,0.719143894478929,0.2192577757223184,0.020415423774656875,0.16175759146071858,0.4230740150598845,0.6203775670342813,27.281995657766025,0.25516795289337324,1.4540432088547313,0.06314666958709418,0.4220414892616521,MDFNet,02-B11
5.81872638505395,0.9069292382632597,14.189580728377557,18.857974295485935,11.911547369040285,0.2813136517076605,0.6220805928047879,0.17657244610567588,0.021702308456656157,0.043026331265835216,0.6725639356898272,0.4826515167211124,23.784924307248055,0.14885632317053066,0.758072915092729,0.09117948363915636,0.4714478197761646,MDFNet,02-B12
5.481687862626665,0.7924778325015538,11.181130078177382,17.79997515544564,11.737411008848195,0.2884812795573981,0.7860182443668595,0.10221036337682438,0.015256583882051948,0.26587656818351085,0.5523983911788429,0.45010135862080936,28.199262398914836,0.3006770866078039,0.4918007458937499,0.17933624149470898,0.39762631762008727,MDFNet,02-C01
5.941294188164903,1.1013194468533065,15.149774666250353,18.691646334049405,12.042545245678609,0.26145834119578887,0.5981070161613391,0.2723539578373846,0.025136395401364742,0.055598720771962845,0.9734038270860389,0.4317973081313102,24.894815481766777,0.09931671002891207,1.0020027368243944,0.04367419486387838,0.4792424875276993,MDFNet,02-C02
6.177561635797099,1.255356492943978,18.131879535344083,18.52677197333967,12.048552016618611,0.3353499594267086,0.677884299381372,0.3440924242526797,0.029094172261697852,0.10751074572049914,1.0692805258947882,0.5334927573790551,27.443412381450894,0.1146803324031378,1.1406761605408402,0.18173751539214594,0.48896240346127123,MDFNet,02-C03
6.941365160527564,1.510936753310089,30.549298938190468,29.051797947458283,17.514317134671163,0.1702168172605347,0.5265752144765717,0.15484169129061506,0.018122601219394206,0.5091657961705288,0.9848700228585313,0.36639691739476643,21.647302402810205,0.05421238553572216,1.4567243677743669,0.03465908900052726,0.3057745455205421,MDFNet,02-C05
5.552685935680011,0.9014950310559122,11.99413563797702,18.717068321252018,11.576812642466951,0.25357432800423635,0.6988042128923063,0.12903574707097631,0.017365505173291513,0.12829463167552316,0.35537878867879075,0.44666841040487637,23.939246681530676,0.17833551178023122,0.723159519275681,0.08701876454052725,0.4201298914679455,MDFNet,02-C06
6.312310015088068,1.403421742431302,19.756640884777532,19.046502557140798,12.296921379683898,0.304823496876568,0.6135684514971894,0.354773736465898,0.03151503828434285,0.044541973584951385,0.8594426472710051,0.5685839381135283,26.571199519044335,0.1510032937683654,1.2524184486629366,0.08389835160304707,0.525748642150089,MDFNet,02-C07
6.3482982739597045,1.8440496356219356,19.98300736154167,19.121266758064504,11.950437106509714,0.3684096773704992,0.7267358661106561,0.25224498709958787,0.024246178196499726,0.08917986172662253,0.7993130344946151,0.5102129915271154,25.4726924032838,0.0717383072015707,1.7723113284203649,0.23313414961309384,0.5036852051279045,MDFNet,02-C08
6.331934237723749,1.6899173451675598,20.461471286876442,17.89276899366372,11.593546022442451,0.2978099471059853,0.7168359680964476,0.2185477402032794,0.02272068347752052,0.1491719319675627,1.0358387168957646,0.5254271020786716,27.35074452831023,0.16621961578954902,1.5236977293780107,0.16485683563923154,0.43076305857273905,MDFNet,02-C09
6.197602416945711,1.2939553372446433,18.265522466292605,18.94878602629971,12.110457849470606,0.2666581602133319,0.5985988801268476,0.29053332175652685,0.02693738314865453,0.04248026278018537,0.8539654726548969,0.5497099234548372,24.67829286832132,0.16183283286298966,1.1321225043816536,0.043255514784647786,0.49006080564201593,MDFNet,02-C10
6.25592266159496,1.3865623580254773,19.884287378295294,18.763110319837374,12.191046931523072,0.31152083989315005,0.6211452932870285,0.3350870193031344,0.03091504527517063,0.04316882575593515,0.9549178444471105,0.4881721955802849,26.84889716656599,0.05097869460080595,1.3355836634246714,0.08793732445649563,0.5351043553298045,MDFNet,02-C12
5.976911804465536,1.3470063033939503,15.413166438606938,17.861006545692828,11.673987925293252,0.2682785351396739,0.6899020732096703,0.28407670301396254,0.02582261984592955,0.08915645420238259,0.7780116994655331,0.527634916670696,26.880265653067504,0.1011407262146733,1.245865577179277,0.056844023511830384,0.47971304676751747,MDFNet,02-D01
6.142441154771241,1.3976095370299113,17.635214470744636,17.77459203286555,11.506911516539214,0.2606065993937337,0.7315733393660171,0.2011672622029956,0.020274010563705883,0.09217269525354992,1.1026557597025934,0.5070747728468402,27.219770695486094,0.12023576123509194,1.2773737757948194,0.07801377103749889,0.44319942774996857,MDFNet,02-D02
6.435029549695225,1.7085243802823893,21.537205039878426,18.99152206302205,12.21008023929864,0.28205969842293854,0.5687488456218824,0.4106321284763377,0.03461991872454869,0.04916548080947408,1.0097500771674595,0.5129310934869729,27.366975515484285,0.07687429895256948,1.6316500813298198,0.03790153398644985,0.5262178628594273,MDFNet,02-D04
6.432565324773839,1.645010494976903,21.38469312625175,19.329920599919667,12.340097296170413,0.26324626464349254,0.6118301684720634,0.3616545690604848,0.028333290918043545,0.03353128973037676,1.0410427694442754,0.4745207020746359,25.14358526776821,0.0756860577326357,1.5693244372442674,0.012467384142878757,0.5140251451441064,MDFNet,02-D05
5.852467813559082,1.2977524223082337,14.157403936846453,18.230537650118226,11.651720746850552,0.24342730333786652,0.7035500558259149,0.215904539367299,0.023909656613682065,0.16839469152777956,1.0162855014711079,0.49157849858307456,25.93296748864706,0.18887144120417432,1.1088809811040594,0.09073620749798265,0.3961183991777504,MDFNet,02-D06
6.009499938218425,1.0269417707011979,15.974404559067564,19.502972528218027,12.05467064203812,0.3127422817038223,0.6060207423835647,0.22795049653627883,0.022300793751044955,0.04327252563724459,0.9567874641778522,0.42685392725753635,23.814630101440958,0.09112232209963267,0.9358194486015652,0.1104506517520919,0.5150339116555527,MDFNet,02-D07
5.947177354528359,1.1623535420156035,15.037325973051335,18.55033551327414,11.844025989805871,0.2970939164030105,0.6911749718206339,0.17017986190139855,0.021809985699717083,0.07787209634906903,0.6062066013607192,0.5183299185536167,24.683667352767593,0.18535391364832776,0.9769996283672757,0.13469348382425805,0.45949434898176295,MDFNet,02-D08
5.580991538538994,1.2924583110804306,11.974981077109655,17.665547747925782,11.656229254606433,0.25471388446025467,0.7515607397393822,0.26631464314058656,0.023744570135386188,0.1778846588258744,0.759317685823194,0.41114415782657854,27.03344664232672,0.12107759426179499,1.1713807168186356,0.07527117731575195,0.43415659160475745,MDFNet,02-D09
5.957108677346119,1.0616537201082288,15.261525122200206,18.75641177425928,12.107610616722768,0.31255130625128524,0.7180873507665289,0.2877109174016175,0.02773439594734903,0.07221837257080252,0.9267809265380629,0.45009659338561764,28.029411551099344,0.04892572599951173,1.012727994108717,0.15573400395441395,0.4693686085481565,MDFNet,02-D11
5.569564081067391,0.6961990701171565,12.116652455436688,17.345231754391605,11.519558837585826,0.3130217591054806,0.7095874570914111,0.16187336376759975,0.01765562036852277,0.04508107325635737,0.8486012610324007,0.4502173378138364,25.655936335308592,0.21538387680632454,0.480815193310832,0.1566297510978097,0.46941376711315147,MDFNet,02-D12
6.0737132292892895,1.4586836348179393,16.55029053691504,18.248215128245494,11.838717787842473,0.2566885864575858,0.6514563107303637,0.20929772385173515,0.024354625440733836,0.08775895352757283,0.693614448044482,0.534875959015477,25.16321994541686,0.11262282632011278,1.3460608084978265,0.05461419868546957,0.458762974229702,MDFNet,02-E01
6.005667104018595,1.253018707934693,15.899229209064387,17.877729022408573,11.762132132730851,0.27192819128067874,0.6330223809506547,0.30695242711234794,0.02467838143476445,0.07849465403230946,1.0668297472198514,0.4564642594847535,26.652093994639408,0.08910560847657578,1.1639130994581173,0.07033796464749394,0.4735184179138635,MDFNet,02-E04
5.951573198458993,1.139573049622971,15.726443853868254,19.46573421120953,11.79969218695442,0.3109277597746112,0.6194885152747007,0.23163467026403012,0.024703949822750915,0.04432861776081937,0.7300383776084798,0.4993319627858054,23.29983316399858,0.13568629655256892,1.003886753070402,0.10028839679974019,0.5215671227494821,MDFNet,02-E05
6.135299698943023,1.2263367308663167,17.45115108341707,17.336221710522942,11.191280175280813,0.3297938661183226,0.740902473700454,0.19814925775889738,0.019072547321707215,0.14146362969664666,1.1776624545665708,0.5159335427916476,27.58640710026161,0.1769339445405631,1.0494027863257536,0.2067190713795229,0.4528686608571223,MDFNet,02-E07
5.418215334209414,0.9801571771138278,11.353114938722872,18.572679915085097,11.32825204222159,0.4160562545036658,0.8222181297178648,0.16212269835644402,0.020205192831354194,0.15075073227333824,0.5824138948662918,0.29803427699177126,27.483840384787626,0.042718419442609346,0.9374387576712184,0.37456791499105874,0.4575445940162729,MDFNet,02-E08
