epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.2870387716480756,2.0064409632501916,0.0791275466453048,0.05990523214523609,2.0013253732950553,0.005115589955136179,0.019222314534045132,12.234271786331592,821.568128824234
2,0.0008,2.200666963137106,1.9579476030187286,0.06108168826166675,0.04207089786076438,1.9533760387160275,0.004571564302701246,0.019010790379831728,12.055598620915305,819.2163276672363
3,0.00064,2.170031503590393,1.9367960177955186,0.056417601538097224,0.03777705315011659,1.9325314465940666,0.004264571201451975,0.01864054842090352,12.040028544572683,818.6903371810913
4,0.0005120000000000001,2.1504155419004283,1.9214943741730717,0.05434564776756544,0.03592302242285526,1.9172449476674114,0.004249426505660214,0.018422625392909283,12.022987484392537,818.3118002414703
5,0.0004096000000000001,2.1310771070873904,1.9032250024574404,0.053828602866375,0.035411127080205336,1.898829955261796,0.004395047195644378,0.018417475792227474,12.019490160014294,818.0853354930878
6,0.0003276800000000001,2.1185468812403996,1.8976598278638719,0.05037524139959517,0.03216284722494324,1.893597482783037,0.004062345080834611,0.018212394166750436,12.013657326611998,818.5138854980469
7,0.0002621440000000001,2.1139325800188145,1.8874678580346047,0.053171927743060385,0.03484633713286387,1.8830902089415265,0.004377649093078522,0.01832559058280468,12.012086922226988,818.5581638813019
8,0.00020971520000000012,2.1078644436413714,1.8837124981043487,0.05202623209715884,0.03369058533761296,1.8793008248589886,0.004411673245360107,0.0183356467561219,12.009948400350718,818.18350481987
9,0.0001677721600000001,2.089826178344506,1.8708967561638274,0.04942736395200655,0.031318432200548335,1.8668523575115354,0.004044398652291931,0.01810893179254598,12.007469705327065,817.4942536354065
10,0.00013421772800000008,2.0888509581927455,1.8692450114047539,0.049772969118901,0.031554719441616697,1.8651087183523358,0.004136293052417954,0.018218249614862514,12.006001118081727,817.045459985733
11,0.00010737418240000007,2.0824822811523838,1.8654786668709658,0.04847514318677331,0.030365716750265784,1.8615501111477464,0.003928555723219005,0.018109426408325538,12.005333057895506,817.2228395938873
12,8.589934592000007e-05,2.081626735406815,1.860772194604615,0.050402463257852186,0.03234965600309329,1.856635944215894,0.004136250388721105,0.018052807235795314,12.004961692369902,817.3870077133179
13,6.871947673600006e-05,2.0772373195978586,1.856585118572444,0.05030504989699035,0.032181522830039666,1.8524070148250888,0.004178103747355174,0.018123527034817948,12.004210392813876,817.0067281723022
14,5.497558138880005e-05,2.0741146812611024,1.856793830599539,0.048643714992215696,0.0305379289982006,1.8527895406689616,0.004004289930577314,0.018105785957404846,12.00334233611957,816.8219168186188
15,4.3980465111040044e-05,2.0655214604776453,1.8480847460848,0.04870042017749532,0.03065221409452447,1.8441166902500492,0.003968055834750749,0.01804820613617423,12.00358767800741,816.9748075008392
16,3.5184372088832036e-05,2.067824262387351,1.851538664418201,0.04812778155445817,0.03011341932402477,1.8475531508083696,0.0039855136098319085,0.01801436223069678,12.00300375746386,817.0002045631409
17,2.814749767106563e-05,2.073172876470273,1.8542729630336114,0.049433796785084944,0.0313457796071989,1.8501912532006963,0.004081709832915056,0.018088017230035898,12.003232253622684,816.7093272209167
18,2.2517998136852506e-05,2.068645856512719,1.849777155643118,0.04942045705203321,0.03132995882185336,1.8456210853575699,0.004156070285548121,0.018090498213059948,12.002778943847208,817.1954293251038
19,1.8014398509482006e-05,2.0647420167191126,1.8438742361098206,0.05041858673936422,0.03227716353953694,1.8397245896620773,0.004149646447742715,0.01814142324170519,12.00306097198935,816.473748922348
20,1.4411518807585605e-05,2.061197788003207,1.8379469793243046,0.051610818800697636,0.03358193975767938,1.8336590081585733,0.004287971165731135,0.018028879051709894,12.002917382512157,817.8796670436859
