epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,sec
1,0.001,6.6352931746334844,2.757009231647095,1.9391419714931988,1.9176109274048612,2.7013062969227866,0.05570293472430825,0.021531044497108298,373.4118893146515
2,0.0008,4.137675741974785,2.068320017350948,1.03467786231192,1.023893566962281,2.0227960326982446,0.04552398465270371,0.01078429695100806,372.5228395462036
3,0.00064,3.9115294851123084,1.9710589482028174,0.9702352684547458,0.9600868837326361,1.9252467592474984,0.045812188955318876,0.010148384300696903,372.29051423072815
4,0.0005120000000000001,3.8203431926345344,1.955251275432587,0.932545958600972,0.9226533220364497,1.9085956308584056,0.046655644574181525,0.00989263696907872,372.34195160865784
