EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,method,stem
5.2591723966174895,2.658479357646563,12.710220932338949,5.357826505992523,2.5614134892063944,0.46055442271168767,0.7407348105746732,0.32741994137075886,0.055521764073336304,0.2863166252266286,0.7304385431596556,0.26951031663838104,0.020317850182480945,0.5415160622966937,0.0014894264974686573,1.3826509493534338,0.7116712518572763,57.16835018346208,0.23832972664793126,0.30597359073411035,2.3525057669124525,0.1772771941258246,0.7438316512975508,Avg,04-C12
5.681043636506768,3.7576346031757133,15.174090118603644,3.5830805339403224,1.796643637596684,0.43407210471870206,0.7011473272734827,0.41424936878834934,0.08950284318766283,0.20484499855239507,0.6831614174137768,0.34612617405748747,0.03277739833203204,0.5180774738710348,0.0004477396186996659,1.4012850358812927,0.6890429977846158,57.171609429255234,0.15828229176836273,0.2798859299292591,3.477748673246454,0.11863416719027756,0.7495100422471266,Avg,04-F04
5.560304492774957,3.032823283595077,15.420413256954198,4.5908602676365735,2.2829932021275257,0.4628071255217612,0.7060083970162323,0.4039970659559215,0.08178526165943996,0.2865131813031008,0.6967809806364414,0.28832379268660685,0.030338613209527465,0.8674658141271028,0.000261665481773028,1.4354069179550182,0.6943485552960645,57.18385343177047,0.23671328362680238,0.5244091176196068,2.50841416597547,0.17716732862585957,0.7484469224176628,Avg,04-H07
5.870694495634332,3.3112077963039663,16.905986740156877,5.970036785251088,2.8671660475252443,0.45340872129775023,0.6536737578846658,0.3502825700130356,0.06976032442418621,0.27645445778776323,0.6256308918104996,0.23460514758485373,0.012745680441269579,0.4804941177528594,0.0007594269371519643,1.4910593724633103,0.6377706648113954,57.170251112909895,0.2309811520762513,0.2607862279221749,3.0504215683817915,0.17015511347209808,0.7366623291234023,Avg,05-B02
4.777450405987671,2.1959365988033355,8.546459502570734,2.5364685904826385,1.2653149220205404,0.5467742912595166,0.81156949675447,0.32278316729026457,0.05873120185870264,0.432254786370602,0.8069157952153839,0.2954211732019643,0.026612004315313763,0.5916168419787055,0.004171557234554754,1.3495438465975615,0.7291462959395565,57.173239969847145,0.3720692818768702,0.3523424893560083,1.8435941094473272,0.29654175716167597,0.7970068253573571,Avg,05-D09
5.534927643696655,2.881970125322054,15.313429100189154,8.954147647292324,3.554512560359126,0.4415066342955584,0.723131376991259,0.3052857540965498,0.04795616767724268,0.2928854869194429,0.7209777369542427,0.3047557235712659,0.034523512568114145,0.8258738269752538,0.0013588294276688645,1.457883204299726,0.6743939655845502,57.166992885949526,0.2656690336429428,0.49951488124359855,2.3824552440784554,0.18534804559868703,0.6976652229924298,Avg,08-F07
6.719809552868044,6.785819600409764,26.935850557726074,7.513304996326599,3.753603546075801,0.5231028702047108,0.654811628973422,0.8709767377838569,0.458856671269469,0.11049330428195221,0.4908924053582948,0.26263438219056784,0.019330111495680466,0.5095643556413987,3.097401291571707e-05,1.584104503115467,0.5030967148634107,11.749548584773484,0.059249609462221534,0.26514206326603684,6.520677537143727,0.05851999470442415,0.9876857457049975,Max,02-A02
6.747592156543037,6.832333032959932,26.638180033648922,7.119307375170123,3.5978080813861344,0.5934986077481057,0.5052605786580643,0.6339059946240523,0.37339502677936426,0.349030028329057,0.04892708686275919,0.24186324851545093,0.0217588904897311,0.8569346503470766,0.0013633911542424132,1.1115581183314207,0.3713528191656725,13.905409384147012,0.2181730250892022,0.4593502880018221,6.37298274495811,0.21258948272828865,0.9744077327679228,Max,02-B08
7.041546894616419,7.1333610041479325,33.63072472603247,10.316438341387048,4.930920317369888,0.6300227058493373,0.7033853208016806,0.7271116548600821,0.4715163528285462,0.4127867979851632,0.5783093154670468,0.0861356676524623,0.004503248281406181,0.1830841217401978,1.0445874810579151e-05,0.9975579844083742,0.5525426184843433,13.589456664273245,0.260078864437916,0.09274797011188163,7.040613034036051,0.26007195983005393,0.9999734518686207,Max,02-C08
5.533028518362887,5.625057445860505,11.7348609656203,5.558103000025351,2.192361681825868,0.5391406478904638,0.7622254644414932,0.815010336406432,0.4728099294837045,0.1506706430307581,0.6889941742488745,0.18034095310768514,0.011173399734954457,0.31804372303112216,0.000731004800826278,1.2311679527927235,0.5073716504846171,13.624771091057347,0.0817572340952783,0.16379115360878949,5.4612662922517154,0.08149452903215496,0.9967867667487725,Max,02-D09
