epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,3.907157369331989,3.1123502481181546,0.35120313080817145,0.3249226704262321,3.0713942216327763,0.04095602648537803,0.026280461016868213,9.240086172860492,280.0027952194214
2,0.0008,3.3343171898234276,2.7931139222320316,0.22486973956204828,0.20617500023964125,2.774122853211567,0.018991069020464633,0.01869473957385008,9.146379059436274,276.047119140625
3,0.00064,3.267652395529295,2.7686867985384085,0.20417705565960698,0.1866333211349326,2.7513235039182264,0.017363294620182067,0.017543733996503493,9.061148777266972,276.6142716407776
4,0.0005120000000000001,3.1894328977456006,2.7429686562731153,0.17786227811695404,0.16091575629750707,2.7273522573988047,0.015616398874310662,0.016946521718307857,9.073968746363667,276.41586542129517
5,0.0004096000000000001,3.154220658253532,2.722872043105943,0.17049252839132492,0.15394637667395591,2.7079693486099297,0.014902694496012898,0.016546151422379963,9.03635603989591,276.5008306503296
6,0.0003276800000000001,3.1052412657298927,2.7121664462910258,0.15143363344093974,0.1351088112835431,2.697690032209094,0.014476414081931316,0.01632482210120824,9.02075548732982,276.1250298023224
7,0.0002621440000000001,3.046812892439932,2.6783209414064824,0.1391678974762851,0.12312664561322012,2.66498346458377,0.013337476822711965,0.016041251940324026,9.01561581998569,276.46003007888794
8,0.00020971520000000012,3.03157492569688,2.6931914302937887,0.12411091373854094,0.10819110233859239,2.6801466838437267,0.013044746450062835,0.015919811446303965,9.016167019287385,276.1725926399231
9,0.0001677721600000001,3.0076807840164914,2.691989900489877,0.11278798497460367,0.09692448386599395,2.6791274145559743,0.0128624859339028,0.015863501104395585,9.011491568379812,276.3022906780243
10,0.00013421772800000008,2.960267846051412,2.6554572181947367,0.1073656018098555,0.09162395086763132,2.6433876224109225,0.012069595783814046,0.01574165095346186,9.00794263554914,276.3866322040558
11,0.00010737418240000007,2.9582124108615266,2.659381956212188,0.10438895937993696,0.08868895163183659,2.646687064055607,0.012694892156581207,0.015700007618867074,9.005253799001196,276.3041398525238
12,8.589934592000007e-05,2.9446141130492336,2.6555625277452526,0.09950512287461201,0.08379143467496064,2.643445500517972,0.012117027227280782,0.015713688260053888,9.004134181038467,276.56077671051025
13,6.871947673600006e-05,2.948717451658794,2.6576609189482268,0.10050958724268241,0.08483745609473319,2.644812300236612,0.012848618711614601,0.01567213105102425,9.003736055814302,276.52383303642273
14,5.497558138880005e-05,2.910568381553213,2.633471285114081,0.09353574020942591,0.07800577075233286,2.621852394900614,0.011618890213466855,0.015529969496424921,9.002561803676784,276.5420401096344
