epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,sec
1,0.001,5.249196852632745,1.9161323726654909,1.6665322399836244,1.6467595604366947,1.8488922522385198,0.06724012042697138,0.019772681044045223,363.76617789268494
2,0.0008,4.042932593922718,1.7786307583031309,1.132150917809791,1.118125704235722,1.7277929204279927,0.05083783787513824,0.01402521583918552,362.92811918258667
3,0.00064,3.865959361235927,1.7709987406285634,1.047480310303682,1.0336104137414681,1.7200234740800637,0.05097526654849968,0.013869896822750942,362.7308850288391
4,0.0005120000000000001,3.7637376904849518,1.7662126169437196,0.9987625367706155,0.9850202435491479,1.7152444377639011,0.050968179179818246,0.013742293501447785,362.62539625167847
