epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,sec
1,0.001,7.1534055696020085,2.2374287663714876,2.4579884016152582,2.4357309384779495,2.100895804839466,0.13653296153202202,0.022257466856954677,168.26842665672302
2,0.0008,4.494598646311203,1.7681928884649472,1.3632028789231272,1.3488163514570757,1.7150364196282997,0.05315646883664709,0.014386525084123468,168.05044031143188
3,0.00064,4.274953634004483,1.7701389832088053,1.2524073253978383,1.2381279627482096,1.7166884960385504,0.053450487170255544,0.014279360256411813,165.25251626968384
4,0.0005120000000000001,4.209339735742079,1.7650115706877556,1.2221640825271607,1.2077555385502903,1.7120933007735475,0.05291826991420804,0.014408547380431132,165.7032699584961
5,0.0004096000000000001,4.0170151625400745,1.7586987793227564,1.1291581916086602,1.1146794218005556,1.7063847570264505,0.05231402229630586,0.014478764857983951,165.07242012023926
6,0.0003276800000000001,3.9859349586716393,1.754982846069172,1.1154760563012325,1.100892970417485,1.702406180443744,0.05257666562542771,0.014583092007898923,164.91752815246582
7,0.0002621440000000001,3.9212469440490367,1.755398150643562,1.0829243967027375,1.0681376124873305,1.702950122069174,0.05244802857438723,0.014786782956710367,164.98625230789185
8,0.00020971520000000012,3.919428648318427,1.7570189461040964,1.081204851107164,1.066404805761395,1.7041318144465323,0.05288713165756428,0.014800047569654204,164.96945548057556
