EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,method,stem
6.091105266408874,1.4045560240773813,16.938079330364378,18.363942137877405,11.820947328429364,0.25521781964435,0.663275558392622,0.2400261781375672,0.023275525805529818,0.10429916740687087,0.6387564632356175,0.15990395675595145,0.012060692362996107,0.3367993853876014,0.0746627402589124,1.0777609112922337,0.5346511092685917,25.247368174446407,0.13059399399016428,0.19565428246499827,1.208901741612383,0.05896000612419144,0.45147563316450856,MDFNet,02-A02
6.078382694104933,1.0323817010564387,16.4516504225616,17.95411555175479,11.314660920849397,0.3565431548182529,0.6005451745883434,0.2132068485529639,0.024312679178269604,0.3001984635675576,0.5442875198813699,0.15335740288493588,0.013871461151609714,0.28464838373530615,0.08503819875478823,1.178492310558021,0.43830701937275374,24.873397560317553,0.43109578370173507,0.17047405477302924,0.8619076462834094,0.21480637774263528,0.4982799318938705,MDFNet,02-B08
6.344502890337397,1.8205698561909376,19.927997693168543,19.126758411839738,11.960303543891936,0.3680191590554378,0.7265611836475856,0.25079614217505314,0.023695153331391654,0.31976780488006246,0.7104645692632348,0.10942005740309513,0.0038882450007225577,0.13694778275205824,0.08957969102923376,0.7934998623390875,0.5082019668891834,25.87235755760642,0.4683290513730283,0.07126338621321082,1.7493064699777268,0.23476217879958888,0.5012761393112867,MDFNet,02-C08
5.606966375826965,1.3144275042037954,12.19823187461785,17.59481124958352,11.599859547882366,0.25633503803567065,0.7522234463352877,0.27114368637027214,0.02320174595645603,0.13524344021079857,0.7316191341769386,0.13742142240086677,0.008191096095265577,0.26777206648317986,0.18060398000077868,0.8529649285208879,0.4398447142899615,27.52459094530021,0.1853182479863841,0.15130226633549881,1.1631252378682966,0.0801532588011575,0.4325168172701838,MDFNet,02-D09
6.1671384820618895,1.8556224970009811,18.00820346119224,17.160198691601792,11.248795638779395,0.36896236407414673,0.813483726491695,0.23301206276618716,0.022510263554059502,0.3405582184782982,0.8059193526165275,0.12423030318662961,0.005808893750837126,0.36188805982389644,0.12992932543903463,0.8854673184417281,0.5370918896206639,28.157604612137046,0.5656071823448717,0.20319417704729226,1.6524283199536889,0.26659019642809884,0.4713345317201946,MDFNet,02-E11
5.364263101659482,1.3599507141429985,16.909828127615057,13.630046360136793,8.714267331936593,0.30416426196346014,0.7659216707562149,0.23158825880216594,0.0224264537336675,0.29754200448009827,0.7659212586786596,0.22863103035594529,0.013855360004428906,0.5575405077864954,0.13147574546240903,1.3721761416870333,0.6250094832799495,22.642398244319963,0.7428384309921353,0.3914399513401303,0.9685107628028682,0.34904470380574565,0.2592838201211747,MDFNet,03-B01
6.494449397286184,1.8625320455486367,23.62200148780645,18.805668342906312,12.031956004916776,0.2660342650479709,0.5602009945799098,0.4183523540951121,0.03200642409485887,0.08333691156504454,0.4308343237938825,0.16231219578794984,0.012121965745058942,0.2103392374935878,0.06303234050750398,1.1579604162452324,0.45766938656189776,27.468081253386572,0.09367310024546323,0.11189149300184553,1.7506405525467912,0.04557166921811212,0.48649686087782973,MDFNet,03-C09
6.133815317141976,1.4108797396594,17.199504528464193,18.00925731344996,11.756138051924774,0.2686618393876161,0.6525412655021114,0.30995189692955544,0.025176720231072383,0.13259751933607428,0.6059618720481832,0.2129004785838582,0.009603148922565578,0.30690969881408536,0.08325927264615512,1.1719051256080015,0.5148950183631766,27.49476279288375,0.16846017837056043,0.17521437820895258,1.2356653614504474,0.0774674605474616,0.4598562182277706,MDFNet,03-E06
6.1190890628492465,1.5471312930808097,16.946700909711293,17.82076265352557,11.682472313427628,0.2602127642708663,0.6660540636540576,0.2886563784395304,0.02448851378536471,0.11491149906605419,0.6241146689275878,0.12240080056470723,0.010052731181451975,0.32349940705812574,0.09071414776362326,0.7511354824999883,0.5538395501632813,26.733027535410333,0.14465084234961442,0.18351837595005804,1.3636129171307516,0.06576677210080793,0.4546587564409247,MDFNet,03-F07
5.846376276430592,1.072299573448861,14.336088982799723,17.62640306394179,11.613245063258086,0.2731946206103682,0.691469568505912,0.2169987255744116,0.020859210625837492,0.14330912532011664,0.663070103373188,0.130855142102946,0.006968119843978738,0.25409202383536633,0.08921761839085611,0.8347995911967947,0.5107495918347161,26.76194180422803,0.18377107654702696,0.1472729303586373,0.9250266430902236,0.08482259877960363,0.46156664244113277,MDFNet,04-C12
