epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.2016735597225767,1.9333742180713716,0.07249487556243257,0.0530179278340461,1.9291124995984232,0.004261718472947773,0.019476947689764237,12.330959311978756,595.3817586898804
2,0.0008,2.096410833132018,1.8641731934872834,0.055818356786004,0.037151006344463555,1.8603158012199146,0.003857392267368797,0.018667350460851564,12.060092872094703,593.5760085582733
3,0.00064,2.085101480238713,1.8591518218154424,0.052812705058727365,0.034216485756057034,1.8553940166978442,0.0037578051175981846,0.018596219343048125,12.032425100234857,593.8465275764465
4,0.0005120000000000001,2.0597466780017806,1.8408891217239942,0.04926851039891053,0.0309878140547498,1.8372046659475227,0.0036844557764710425,0.01828069637576074,12.03205382161046,593.9828760623932
5,0.0004096000000000001,2.0542672347085844,1.8382455412450962,0.047901207165095626,0.029738757882221592,1.8347621086128059,0.003483432632290322,0.01816244922055179,12.02192818860082,593.8619921207428
6,0.0003276800000000001,2.0406020460028063,1.826471601088927,0.04699347436982826,0.02894863432921069,1.8231224128410697,0.0033491882478575152,0.0180448400353509,12.014349884407123,593.8820598125458
7,0.0002621440000000001,2.0307782333455164,1.819818172875114,0.04541573165779851,0.02740359373748808,1.81648851317518,0.0033296596999339407,0.018012137939621545,12.012859987156443,594.0356669425964
8,0.00020971520000000012,2.013839634314078,1.8001305680634199,0.04681022040384429,0.02888126815972072,1.7966621920477044,0.003468376015715431,0.017928952229640232,12.008862806422659,593.8664267063141
9,0.0001677721600000001,2.0106009423025015,1.8034491023346944,0.043547639201950844,0.025694823062835607,1.8003752922132021,0.0030738101214924027,0.017852816132093014,12.005656411353424,593.8222100734711
10,0.00013421772800000008,2.0063711770635835,1.796705271175707,0.04480947931029401,0.026903582001271728,1.7933841796768148,0.00332109149889191,0.01790589725460004,12.004694989893821,594.4752185344696
11,0.00010737418240000007,1.996492355935472,1.7877304324305534,0.044361860401802025,0.026459130333011494,1.7844762532424687,0.0032541791880847824,0.017902730149546117,12.003820524476364,594.5567309856415
12,8.589934592000007e-05,1.9954068184389289,1.784278790868216,0.04554928676466634,0.027727190443752624,1.780967549280484,0.0033112415877319203,0.01782209636129151,12.00294568064525,593.7928032875061
13,6.871947673600006e-05,1.992337367008454,1.782971476948163,0.04467192258770094,0.026903841542703266,1.77951212480547,0.0034593521426929973,0.017768081072208793,12.002204755698589,594.0130906105042
14,5.497558138880005e-05,1.986432944120141,1.7797502301457098,0.04333212723100556,0.025570860344997337,1.776531321139749,0.0032189090059608007,0.01776126688776378,12.001846212805946,594.0896451473236
15,4.3980465111040044e-05,1.9877811589025214,1.777226768785571,0.0452681861231481,0.02744440567257492,1.7737894670484633,0.003437301737107565,0.017823780457595403,12.001802063347819,594.2707841396332
16,3.5184372088832036e-05,1.9874159504014552,1.7774902312359135,0.04495390987991023,0.02714882146402084,1.7741881851299242,0.0033020461059893452,0.017805088383411598,12.001790217472404,593.9097354412079
17,2.814749767106563e-05,1.9793202862815509,1.7701084129257378,0.04459891600128786,0.026803814612055138,1.7666857041182609,0.003422708807477568,0.017795101381332723,12.001404401831309,594.0507900714874
18,2.2517998136852506e-05,1.9788298429553601,1.7684284998930089,0.04519493401166434,0.027417790766148833,1.7650267867128637,0.003401713180145061,0.017777143267459963,12.001147773555717,594.0508713722229
19,1.8014398509482006e-05,1.983239689276892,1.7701644576074418,0.04653130881979879,0.028803640665814745,1.7666641178893616,0.0035003397180799756,0.017727668168028496,12.001261679661038,593.8597676753998
20,1.4411518807585605e-05,1.9783964501316864,1.768680456546545,0.044852935362336886,0.027118419724517447,1.7654755132012538,0.003204943345291066,0.017734515619386097,12.001012549548639,594.1561348438263
