epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,2.209093192036414,1.9471762590608475,0.07041508279754854,0.051464449449264135,1.9430052585729845,0.004171000487862583,0.018950633383395536,12.10867701916061,516.6637136936188
2,0.0008,2.1179588245213536,1.8859294130290112,0.05588333073627769,0.03717861649677733,1.882185762290262,0.003743650738749404,0.01870471430357816,12.026275279721935,515.3483715057373
3,0.00064,2.0775148581722123,1.8584831882635,0.04942162194123367,0.03120699443421647,1.8552577082563353,0.0032254800071648405,0.01821462745610607,12.018842864328684,515.7146635055542
4,0.0005120000000000001,2.0723388332861457,1.8562847499754258,0.04796543609768742,0.0298316133797562,1.8528240924982866,0.003460657477138992,0.018133822741631233,12.012321374193887,515.7338373661041
5,0.0004096000000000001,2.0638611937738065,1.8486514968824925,0.047552086937817956,0.029538094604161413,1.8451821696384443,0.003469327244048273,0.01801399238193434,12.010552562710028,515.8037505149841
6,0.0003276800000000001,2.0500998839776665,1.8376965803211258,0.04614366889947939,0.028267659183721514,1.8345071691162471,0.0031894112048786076,0.017876009721024547,12.011596851366853,515.8768992424011
7,0.0002621440000000001,2.0557727382098006,1.841380784644263,0.047180049161757644,0.02954307847378054,1.8384709197498832,0.0029098648943797433,0.017636970725721565,12.003185797142152,516.3072121143341
8,0.00020971520000000012,2.040702808823547,1.8310007638470833,0.04483888040820767,0.02714249505736039,1.828008029164226,0.00299273468285749,0.01769638535348061,12.002428677709005,516.4373998641968
9,0.0001677721600000001,2.037099280865646,1.8275977370521572,0.044739389915851406,0.02709480066775826,1.8246243440266197,0.0029733930255377906,0.017644589257748703,12.002276665977888,516.6768946647644
10,0.00013421772800000008,2.027772306411272,1.8177116435219844,0.04501951622103431,0.027445321145987984,1.8146757121344306,0.0030359313875537946,0.017574195081190777,12.002163314459798,516.4026830196381
11,0.00010737418240000007,2.022580944511995,1.8168768008408784,0.042842210661953456,0.025292601819087827,1.8140556164344068,0.0028211844064717504,0.0175496088200434,12.001972505891244,516.6782643795013
12,8.589934592000007e-05,2.026500488285201,1.8177983210032929,0.04434321280112394,0.026804002807681904,1.8146679361551394,0.003130384848153453,0.017539210009242037,12.001574430007288,516.3202877044678
13,6.871947673600006e-05,2.0169754141193694,1.8112921322687898,0.04283447885968346,0.025370159989589795,1.808384903522293,0.0029072287464968626,0.017464318935049242,12.001432680387074,516.3655781745911
14,5.497558138880005e-05,2.019352566882906,1.8120364274403322,0.04365222807973623,0.026180940905794797,1.808881761820759,0.0031546656195729143,0.017471287094063627,12.001168596193995,516.1443774700165
15,4.3980465111040044e-05,2.011196007514428,1.8031032606234236,0.04404114386809395,0.026506878878011893,1.8000731192512407,0.0030301413721829373,0.01753426497779316,12.001046185219321,515.9385027885437
16,3.5184372088832036e-05,2.0116945246071802,1.8035269841727886,0.04407939527966749,0.02649253466351767,1.800403457663308,0.003123526509480795,0.01758686063546094,12.000875256400867,516.2924208641052
17,2.814749767106563e-05,2.0080502264889257,1.8027654750744329,0.04263881925918323,0.02514574024387399,1.7998370687964789,0.002928406277954101,0.01749307897405367,12.000711548901414,516.3267831802368
18,2.2517998136852506e-05,2.0123047203118984,1.8043797426050638,0.04395974195903759,0.026394755968386894,1.8012143961288651,0.003165346476198705,0.017564985928328447,12.000549639091528,515.9259281158447
19,1.8014398509482006e-05,2.010401338672854,1.8004140426285482,0.044990856259267756,0.027396702743947336,1.7971385318456987,0.0032755107828492734,0.017594153518831528,12.000558616753235,516.147581577301
20,1.4411518807585605e-05,2.0095031480309857,1.8026146530196243,0.04344187814717749,0.025895244439293145,1.7995735497915222,0.0030411032281022054,0.01754663372368435,12.000474153207676,516.0542240142822
