epoch,lr,loss,content,structure,ssim,rmi,intensity,grad,aux,sec
1,0.001,1.775714649677098,1.2109292724730385,0.23633005028855045,0.18446898766514758,1.0911590554670538,0.11977021700598502,0.05186106238142781,9.212527885898002,241.35298466682434
2,0.0008,1.360611958408515,0.9897667746558796,0.14006388797410665,0.10884448282668238,0.9656382210098057,0.0241285536460736,0.031219405136169623,9.071740983115943,239.72154903411865
3,0.00064,1.31752207450489,0.9619806463871167,0.1324523664628271,0.10400372311427875,0.9386628535206363,0.023317792866480315,0.028448643393566963,9.063669743494685,239.76968836784363
4,0.0005120000000000001,1.2659898652532506,0.9287825735615653,0.12332869640740023,0.09598492513610517,0.9114997498067023,0.017282823754862807,0.02734377097304674,9.054990091352664,239.8441722393036
5,0.0004096000000000001,1.2500277840282088,0.9227505414535828,0.11843610541427964,0.09195026188098412,0.9075928875350819,0.015157653918501069,0.02648584340949433,9.040503383763246,239.86342787742615
6,0.0003276800000000001,1.224415960574246,0.9039659907219876,0.11509114501609542,0.08927858506084568,0.8907295703465999,0.013236420375387834,0.025812560017150335,9.026768208990644,239.86725521087646
7,0.0002621440000000001,1.207928034900255,0.8982220004632083,0.10973906051086155,0.0843860391763762,0.8844710303359391,0.01375097012726922,0.02535302167212495,9.022791548437942,239.96542143821716
8,0.00020971520000000012,1.203912368194725,0.9004461580923383,0.10661964086967653,0.08155364986632886,0.8881943682855168,0.012251789806821465,0.025065990907683112,9.022693040507798,239.95837092399597
9,0.0001677721600000001,1.184967395791327,0.893052687419178,0.1008738726152394,0.07615292522482281,0.881911206878822,0.011141480540355887,0.02472094754235442,9.016696517921286,240.024076461792
10,0.00013421772800000008,1.1783145178376604,0.8888923421397913,0.09963743357139772,0.07507841446608575,0.8777811524300567,0.011111189709734341,0.024559019262877117,9.01473107870972,239.86696982383728
11,0.00010737418240000007,1.1788241028972923,0.8935052550053256,0.09759661625069074,0.07327149749882632,0.8829616592682206,0.010543595737105185,0.024325119016348776,9.012561760640216,240.01357102394104
12,8.589934592000007e-05,1.1697444908794754,0.891498928051275,0.09406784999541645,0.06983263218871057,0.8812961040939481,0.010202823957327044,0.02423521781796055,9.010986492352904,240.05833983421326
